dataset,site,image,url,catami_substrate,partition,longitude,latitude
CatlinSeaview_PAC_TWN,PAC_TWN_42019_201605,42019060401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42019_201605/42019060401.jpg,[4],train,119.664818,23.255031
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020100101,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020100101.jpg,[4],test,119.664446,23.253758
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020100401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020100401.jpg,[4],test,119.664445,23.253733
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020101001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020101001.jpg,[4],test,119.664432,23.253713
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020101201,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020101201.jpg,[4],test,119.66441,23.253714
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020101401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020101401.jpg,[4],test,119.664372,23.253724
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020101701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020101701.jpg,[4],test,119.664327,23.253741
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020101801,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020101801.jpg,[4],test,119.664316,23.253745
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020101901,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020101901.jpg,[4],test,119.66431,23.253747
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020102001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020102001.jpg,[4],test,119.6643,23.25375
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020102301,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020102301.jpg,[4],dropped,119.664275,23.253756
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020102401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020102401.jpg,[4],dropped,119.664269,23.253753
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020102701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020102701.jpg,[4],dropped,119.664251,23.253747
CatlinSeaview_PAC_TWN,PAC_TWN_42020_201605,42020102801,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42020_201605/42020102801.jpg,[4],dropped,119.664244,23.253745
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003035001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003035001.jpg,[4],train,121.472659,22.654319
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003037001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003037001.jpg,[4],train,121.472568,22.654028
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003045001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003045001.jpg,[4],train,121.471685,22.653493
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003049501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003049501.jpg,[2],train,121.471383,22.653046
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003065001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003065001.jpg,[4],train,121.472981,22.652763
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003069906,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003069906.jpg,[4],train,121.472864,22.651869
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003079901,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003079901.jpg,[4],train,121.472647,22.650119
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003080001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003080001.jpg,[4],train,121.472637,22.650098
CatlinSeaview_PAC_TWN,PAC_TWN_42003_201605,42003110001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42003_201605/42003110001.jpg,[4],train,121.473387,22.644915
CatlinSeaview_PAC_TWN,PAC_TWN_42004_201605,42004160001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42004_201605/42004160001.jpg,[4],train,121.488776,22.641063
CatlinSeaview_PAC_TWN,PAC_TWN_42004_201605,42004178001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42004_201605/42004178001.jpg,[4],train,121.486405,22.642364
CatlinSeaview_PAC_TWN,PAC_TWN_42006_201605,42006005001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42006_201605/42006005001.jpg,[4],train,121.478331,22.677586
CatlinSeaview_PAC_TWN,PAC_TWN_42006_201605,42006015001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42006_201605/42006015001.jpg,[2],train,121.480454,22.677737
CatlinSeaview_PAC_TWN,PAC_TWN_42006_201605,42006020001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42006_201605/42006020001.jpg,[4],train,121.481334,22.678246
CatlinSeaview_PAC_TWN,PAC_TWN_42006_201605,42006022501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42006_201605/42006022501.jpg,[4],train,121.481756,22.678581
CatlinSeaview_PAC_TWN,PAC_TWN_42006_201605,42006027501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42006_201605/42006027501.jpg,[4],test,121.482501,22.679371
CatlinSeaview_PAC_TWN,PAC_TWN_42006_201605,42006035001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42006_201605/42006035001.jpg,[4],train,121.483828,22.680467
CatlinSeaview_PAC_TWN,PAC_TWN_42006_201605,42006095001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42006_201605/42006095001.jpg,[4],test,121.492789,22.678166
CatlinSeaview_PAC_TWN,PAC_TWN_42008_201605,42008134801,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42008_201605/42008134801.jpg,[2],train,121.496387,22.677173
CatlinSeaview_PAC_TWN,PAC_TWN_42008_201605,42008146401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42008_201605/42008146401.jpg,[2],train,121.498007,22.677799
CatlinSeaview_PAC_TWN,PAC_TWN_42008_201605,42008154301,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42008_201605/42008154301.jpg,[2],train,121.499348,22.678238
CatlinSeaview_PAC_TWN,PAC_TWN_42008_201605,42008176701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42008_201605/42008176701.jpg,[2],train,121.503608,22.678969
CatlinSeaview_PAC_TWN,PAC_TWN_42008_201605,42008180701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42008_201605/42008180701.jpg,[2],train,121.504343,22.679138
CatlinSeaview_PAC_TWN,PAC_TWN_42008_201605,42008196701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42008_201605/42008196701.jpg,[4],train,121.507255,22.680238
CatlinSeaview_PAC_TWN,PAC_TWN_42008_201605,42008210401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42008_201605/42008210401.jpg,[4],train,121.507358,22.680605
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009005701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009005701.jpg,[2],test,121.508262,22.657103
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009007701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009007701.jpg,[4],test,121.508194,22.657364
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009027502,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009027502.jpg,[4],train,121.508756,22.659728
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009037701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009037701.jpg,[2],train,121.509104,22.660684
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009042701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009042701.jpg,[2],train,121.50934,22.6609
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009047605,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009047605.jpg,[2],train,121.509417,22.660498
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009063605,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009063605.jpg,[2],train,121.51028,22.66136
CatlinSeaview_PAC_TWN,PAC_TWN_42009_201605,42009081001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42009_201605/42009081001.jpg,[4],train,121.511461,22.662909
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011007301,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011007301.jpg,[4],train,120.755221,21.952249
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011016601,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011016601.jpg,[4],train,120.755648,21.950835
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011035201,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011035201.jpg,[4],test,120.757214,21.948752
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011040701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011040701.jpg,[4],test,120.757371,21.948082
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011044301,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011044301.jpg,[4],test,120.757076,21.947653
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011051801,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011051801.jpg,[4],test,120.756739,21.946465
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011058001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011058001.jpg,[4],test,120.756217,21.946353
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011060501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011060501.jpg,[4],test,120.756028,21.946001
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011066401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011066401.jpg,[4],dropped,120.755524,21.945389
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011071801,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011071801.jpg,[4],dropped,120.754923,21.945204
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011078601,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011078601.jpg,[4],test,120.754366,21.945582
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011081701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011081701.jpg,[4],test,120.754508,21.945751
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011088711,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011088711.jpg,[4],dropped,120.75393,21.945989
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011091001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011091001.jpg,[4],dropped,120.753716,21.946189
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011092701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011092701.jpg,[4],train,120.753564,21.946357
CatlinSeaview_PAC_TWN,PAC_TWN_42011_201605,42011095101,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42011_201605/42011095101.jpg,[4],train,120.753211,21.946369
CatlinSeaview_PAC_TWN,PAC_TWN_42012_201605,42012114301,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42012_201605/42012114301.jpg,[4],train,120.74723,21.936525
CatlinSeaview_PAC_TWN,PAC_TWN_42012_201605,42012122501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42012_201605/42012122501.jpg,[4],train,120.748305,21.935574
CatlinSeaview_PAC_TWN,PAC_TWN_42012_201605,42012124501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42012_201605/42012124501.jpg,[4],train,120.748546,21.93522
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013005401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013005401.jpg,[4],test,120.748099,21.931086
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013010202,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013010202.jpg,[4],test,120.747383,21.931288
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013013307,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013013307.jpg,[4],test,120.747004,21.931065
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013021501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013021501.jpg,[4],test,120.745864,21.930791
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013031701,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013031701.jpg,[4],test,120.744885,21.930066
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013045601,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013045601.jpg,[4],test,120.7443,21.928214
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013051801,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013051801.jpg,[4],test,120.743629,21.927722
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013058901,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013058901.jpg,[4],train,120.742951,21.927067
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013061501,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013061501.jpg,[4],train,120.742708,21.926761
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013064001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013064001.jpg,[4],train,120.74238,21.926554
CatlinSeaview_PAC_TWN,PAC_TWN_42013_201605,42013083001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42013_201605/42013083001.jpg,[4],train,120.741002,21.925767
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014090101,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014090101.jpg,[4],train,120.711793,21.959864
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014117001,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014117001.jpg,[2],train,120.711479,21.954939
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014137201,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014137201.jpg,[4],train,120.711294,21.951407
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014141401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014141401.jpg,[4],train,120.711287,21.950706
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014150201,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014150201.jpg,[4],test,120.710972,21.948965
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014159401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014159401.jpg,[4],test,120.710663,21.946942
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014167301,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014167301.jpg,[4],train,120.710526,21.945217
CatlinSeaview_PAC_TWN,PAC_TWN_42014_201605,42014176401,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/CatlinSeaview_PAC_TWN/PAC_TWN_42014_201605/42014176401.jpg,[4],train,120.709943,21.943114
