dataset,site,image,url,substrate,partition,longitude,latitude
German_Bank_2010,HP13,HP13_258170457,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP13/HP13_258170457.JPG,[3],train,-66.42712928,43.31840785
German_Bank_2010,HP13,HP13_258170513,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP13/HP13_258170513.JPG,[3],train,-66.42702091,43.31827468
German_Bank_2010,Hp06,Hp06_256132420,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132420.JPG,[1],train,-66.69848881,43.41528788
German_Bank_2010,Hp06,Hp06_256132435,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132435.JPG,[1],train,-66.69848128,43.41523345
German_Bank_2010,Hp06,Hp06_256132451,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132451.JPG,[1],train,-66.69847664,43.41519276
German_Bank_2010,Hp06,Hp06_256132507,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132507.JPG,[1],train,-66.69847251,43.41514956
German_Bank_2010,Hp06,Hp06_256132522,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132522.JPG,[1],train,-66.69846871,43.41509973
German_Bank_2010,Hp06,Hp06_256132539,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132539.JPG,[1],train,-66.6984665,43.41506558
German_Bank_2010,Hp06,Hp06_256132554,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132554.JPG,[1],train,-66.69846395,43.41501965
German_Bank_2010,Hp06,Hp06_256132611,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132611.JPG,[1],train,-66.69846107,43.41496248
German_Bank_2010,Hp06,Hp06_256132626,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132626.JPG,[1],train,-66.69845928,43.41492719
German_Bank_2010,Hp06,Hp06_256132643,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132643.JPG,[1],train,-66.69845635,43.41487665
German_Bank_2010,Hp06,Hp06_256132658,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132658.JPG,[1],train,-66.69845213,43.41481817
German_Bank_2010,Hp06,Hp06_256132713,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132713.JPG,[1],train,-66.69844734,43.41476456
German_Bank_2010,Hp06,Hp06_256132729,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132729.JPG,[1],train,-66.69843983,43.41469774
German_Bank_2010,Hp06,Hp06_256132745,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132745.JPG,[1],train,-66.69842967,43.41462147
German_Bank_2010,Hp06,Hp06_256132801,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132801.JPG,[1],train,-66.69841841,43.4145479
German_Bank_2010,Hp06,Hp06_256132817,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132817.JPG,[1],train,-66.69840513,43.41446814
German_Bank_2010,Hp06,Hp06_256132833,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132833.JPG,[1],train,-66.69839139,43.41439101
German_Bank_2010,Hp06,Hp06_256132849,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132849.JPG,[1],train,-66.6983766,43.41431167
German_Bank_2010,Hp06,Hp06_256132904,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132904.JPG,[1],train,-66.69836279,43.41424018
German_Bank_2010,Hp06,Hp06_256132920,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132920.JPG,[1],train,-66.69834819,43.41416776
German_Bank_2010,Hp06,Hp06_256132936,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132936.JPG,[1],train,-66.69833362,43.4140988
German_Bank_2010,Hp06,Hp06_256132952,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256132952.JPG,[1],train,-66.69831735,43.41402485
German_Bank_2010,Hp06,Hp06_256133008,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133008.JPG,[1],train,-66.69830086,43.41395226
German_Bank_2010,Hp06,Hp06_256133024,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133024.JPG,[1],train,-66.6982844,43.41388169
German_Bank_2010,Hp06,Hp06_256133040,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133040.JPG,[1],train,-66.69826653,43.41380681
German_Bank_2010,Hp06,Hp06_256133057,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133057.JPG,[1],train,-66.69824823,43.41373149
German_Bank_2010,Hp06,Hp06_256133111,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133111.JPG,[1],train,-66.6982335,43.4136721
German_Bank_2010,Hp06,Hp06_256133128,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133128.JPG,[1],train,-66.69821469,43.41359748
German_Bank_2010,Hp06,Hp06_256133143,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133143.JPG,[1],train,-66.69819966,43.41353916
German_Bank_2010,Hp06,Hp06_256133159,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133159.JPG,[1],train,-66.69818283,43.41347603
German_Bank_2010,Hp06,Hp06_256133215,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133215.JPG,[1],train,-66.69816606,43.41341474
German_Bank_2010,Hp06,Hp06_256133231,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133231.JPG,[1],train,-66.69814787,43.41334949
German_Bank_2010,Hp06,Hp06_256133247,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133247.JPG,[1],train,-66.69812813,43.41327914
German_Bank_2010,Hp06,Hp06_256133303,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133303.JPG,[1],train,-66.6981085,43.41320936
German_Bank_2010,Hp06,Hp06_256133319,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133319.JPG,[1],train,-66.69809126,43.41314823
German_Bank_2010,Hp06,Hp06_256133334,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133334.JPG,[1],train,-66.69807557,43.41309365
German_Bank_2010,Hp06,Hp06_256133350,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133350.JPG,[1],train,-66.69805715,43.4130311
German_Bank_2010,Hp06,Hp06_256133406,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133406.JPG,[1],train,-66.69803736,43.41296464
German_Bank_2010,Hp06,Hp06_256133422,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133422.JPG,[1],train,-66.69801876,43.41290236
German_Bank_2010,Hp06,Hp06_256133438,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133438.JPG,[1],train,-66.69799708,43.41283046
German_Bank_2010,Hp06,Hp06_256133454,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133454.JPG,[1],train,-66.69797696,43.41276446
German_Bank_2010,Hp06,Hp06_256133510,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133510.JPG,[1],train,-66.69795529,43.41269505
German_Bank_2010,Hp06,Hp06_256133525,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133525.JPG,[1],train,-66.69793634,43.41263533
German_Bank_2010,Hp06,Hp06_256133541,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133541.JPG,[1],train,-66.69791484,43.4125683
German_Bank_2010,Hp06,Hp06_256133557,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133557.JPG,[1],train,-66.69789279,43.41249939
German_Bank_2010,Hp06,Hp06_256133614,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133614.JPG,[1],train,-66.69787012,43.41242676
German_Bank_2010,Hp06,Hp06_256133629,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133629.JPG,[1],train,-66.69785057,43.41236164
German_Bank_2010,Hp06,Hp06_256133645,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133645.JPG,[1],train,-66.69783195,43.41229734
German_Bank_2010,Hp06,Hp06_256133702,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133702.JPG,[1],train,-66.69780623,43.41220561
German_Bank_2010,Hp06,Hp06_256133716,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133716.JPG,[1],train,-66.69778695,43.41213762
German_Bank_2010,Hp06,Hp06_256133733,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133733.JPG,[1],train,-66.69775131,43.41201649
German_Bank_2010,Hp06,Hp06_256133748,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133748.JPG,[1],train,-66.69771902,43.41191127
German_Bank_2010,Hp06,Hp06_256133805,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133805.JPG,[1],train,-66.6976701,43.4117532
German_Bank_2010,Hp06,Hp06_256133821,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133821.JPG,[1],train,-66.69762457,43.41160571
German_Bank_2010,Hp06,Hp06_256133836,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133836.JPG,[1],train,-66.69758232,43.4114697
German_Bank_2010,Hp06,Hp06_256133852,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133852.JPG,[1],train,-66.69753464,43.41131374
German_Bank_2010,Hp06,Hp06_256133909,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133909.JPG,[1],train,-66.69748491,43.41113982
German_Bank_2010,Hp06,Hp06_256133925,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133925.JPG,[1],train,-66.69744134,43.41097595
German_Bank_2010,Hp06,Hp06_256133940,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133940.JPG,[1],train,-66.69740641,43.41083637
German_Bank_2010,Hp06,Hp06_256133956,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256133956.JPG,[1],train,-66.6973699,43.41068285
German_Bank_2010,Hp06,Hp06_256134008,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256134008.JPG,[1],train,-66.69733806,43.41054375
German_Bank_2010,Hp06,Hp06_256134012,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp06/Hp06_256134012.JPG,[1],train,-66.69732267,43.41047537
German_Bank_2010,Hp09,Hp09_261142010,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142010.JPG,[3],train,-66.0840115,43.38693381
German_Bank_2010,Hp09,Hp09_261142026,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142026.JPG,[3],train,-66.08419715,43.38680197
German_Bank_2010,Hp09,Hp09_261142042,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142042.JPG,[3],train,-66.08438526,43.38667489
German_Bank_2010,Hp09,Hp09_261142058,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142058.JPG,[3],train,-66.08456044,43.38655638
German_Bank_2010,Hp09,Hp09_261142113,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142113.JPG,[3],train,-66.08474132,43.38643665
German_Bank_2010,Hp09,Hp09_261142130,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142130.JPG,[3],train,-66.0849427,43.38630648
German_Bank_2010,Hp09,Hp09_261142145,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142145.JPG,[3],train,-66.08511564,43.38619812
German_Bank_2010,Hp09,Hp09_261142201,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142201.JPG,[3],train,-66.08530832,43.38607725
German_Bank_2010,Hp09,Hp09_261142217,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142217.JPG,[3],train,-66.08549846,43.3859565
German_Bank_2010,Hp09,Hp09_261142233,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142233.JPG,[3],train,-66.08569774,43.38582899
German_Bank_2010,Hp09,Hp09_261142249,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142249.JPG,[3],train,-66.08588928,43.38570659
German_Bank_2010,Hp09,Hp09_261142305,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142305.JPG,[3],train,-66.08607529,43.38558793
German_Bank_2010,Hp09,Hp09_261142320,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142320.JPG,[3],train,-66.08625338,43.38547472
German_Bank_2010,Hp09,Hp09_261142337,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142337.JPG,[3],train,-66.08643893,43.38535755
German_Bank_2010,Hp09,Hp09_261142352,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142352.JPG,[3],train,-66.0866105,43.38525035
German_Bank_2010,Hp09,Hp09_261142408,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142408.JPG,[3],train,-66.08678482,43.38514152
German_Bank_2010,Hp09,Hp09_261142424,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142424.JPG,[3],train,-66.08696201,43.38502883
German_Bank_2010,Hp09,Hp09_261142440,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142440.JPG,[3],train,-66.08714127,43.38491232
German_Bank_2010,Hp09,Hp09_261142456,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142456.JPG,[3],train,-66.08732324,43.3847919
German_Bank_2010,Hp09,Hp09_261142511,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142511.JPG,[3],train,-66.08747855,43.38468793
German_Bank_2010,Hp09,Hp09_261142526,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142526.JPG,[3],train,-66.08764259,43.38457852
German_Bank_2010,Hp09,Hp09_261142542,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142542.JPG,[3],train,-66.08781242,43.38446807
German_Bank_2010,Hp09,Hp09_261142556,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142556.JPG,[3],train,-66.08796455,43.38437006
German_Bank_2010,Hp09,Hp09_261142612,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Hp09/Hp09_261142612.JPG,[3],train,-66.08813252,43.38426407
